fips,state,mcr_benes,mcr_avg_age,dual_pct,imaging_p1k,em_p1k,tests_p1k,uninsured,mammography,flu_vax,prevent_hosp,chr_diabetes,pcp_ratio,median_income,pct_rural,long_commute,broadband,state_abb,medicaid_expansion
16005,Idaho,16840,70,0.1901,3155.0777,10175.6457,3641.1125,0.1247507323,0.35,0.45,2829,0.109,7.574193e-4,53306,0.1572930624,0.134,0.850264805,ID,yes
16007,Idaho,1575,72,0.1471,2785.7143,4388.5714,1798.5714,0.1051529116,0.32,0.24,3430,0.111,8.264463e-4,54550,1,0.22,0.8535478548,ID,yes
16009,Idaho,3037,71,0.1837,1833.8521,5117.5097,2664.9805,0.1487791028,0.34,0.28,3099,0.129,5.419467e-4,49303,0.7191168551,0.276,0.7182562902,ID,yes
16011,Idaho,8826,71,0.1619,3150.0799,6838.729,2344.1247,0.15,0.35,0.31,3289,0.105,3.244225e-4,59959,0.5603087245,0.267,0.8537594236,ID,yes
16013,Idaho,5653,74,0.0645,3158.5608,8027.5434,2467.7419,0.1832723699,0.42,0.54,1400,0.059,0.0010176541,75778,0.3276571856,0.224,0.8702939337,ID,yes
16015,Idaho,2522,71,0.1141,2787.1524,7976.0307,2999.0412,0.1384696385,0.42,0.37,2211,0.142,1.309929e-4,64443,1,0.62,0.7937597504,ID,yes
16017,Idaho,14514,72,0.1247,2021.7364,6987.0322,3263.3074,0.1494073985,0.32,0.35,1723,0.1,5.365886e-4,56729,0.7244660812,0.358,0.757427154,ID,yes
16019,Idaho,20969,72,0.1545,3745.186,11382.8329,4209.7748,0.1146988335,0.42,0.49,2140,0.099,3.850959e-4,65165,0.1295162807,0.124,0.8819151076,ID,yes
16021,Idaho,3827,72,0.1421,1507.0822,5100.5666,2501.8886,0.1758507135,0.23,0.26,1258,0.091,4.184801e-4,50709,0.7618483412,0.317,0.7399527187,ID,yes
16023,Idaho,737,71,0.2031,2381.1024,6204.7244,1581.1024,0.1366616238,0.31,0.29,3126,0.103,3.82995e-4,51742,1,0.263,0.8076525336,ID,yes
16025,Idaho,268,72,0.125,2398.8095,5273.8095,2220.2381,0.1493055556,0.39,0.32,NA,0.08,0,56014,1,0.614,0.7258883249,ID,yes
16027,Idaho,43444,71,0.1806,3300.9373,9935.2523,3399.4549,0.1688688795,0.4,0.44,2836,0.104,3.176748e-4,58670,0.1986788268,0.375,0.8195228481,ID,yes
16029,Idaho,1511,72,0.1146,2853.5503,5850.5917,1690.8284,0.1000345543,0.26,0.36,2582,0.14,4.249292e-4,61518,0.5988797932,0.188,0.8707643814,ID,yes
16031,Idaho,4367,73,0.1788,2843.9389,6564.5219,2743.69,0.1744546728,0.34,0.42,2487,0.118,7.961783e-4,53284,0.5151185082,0.149,0.854104526,ID,yes
16033,Idaho,145,74,0.1481,2901.2346,8296.2963,2691.358,0.271942446,0.36,0.43,NA,0.059,0,48726,1,0.419,0.6655172414,ID,yes
16035,Idaho,3018,72,0.1561,1965.4784,4977.4859,1688.1801,0.1414427157,0.41,0.44,3638,0.141,0.0011418132,49816,0.5861203059,0.368,0.7327707454,ID,yes
16037,Idaho,1464,72,0.1228,2469.4981,4495.7529,2450.9653,0.157701303,0.34,0.37,2414,0.089,NA,49055,1,0.199,0.7638105975,ID,yes
16039,Idaho,5144,71,0.1575,3026.7525,7723.3322,2621.0633,0.1407152622,0.28,0.23,3305,0.098,6.603324e-4,47796,0.2688438494,0.187,0.8285875919,ID,yes
16041,Idaho,2633,73,0.1212,2980.8009,6912.2326,2094.35,0.1337967731,0.39,0.38,3617,0.076,4.371266e-4,55421,0.6618958236,0.391,0.8651353195,ID,yes
16043,Idaho,2809,72,0.1251,3152.9791,7685.4536,3631.7767,0.1513575968,0.36,0.41,1720,0.092,2.27825e-4,56162,0.7204349796,0.303,0.8023924546,ID,yes
16045,Idaho,5374,72,0.1479,2864.9184,6768.4315,2793.1717,0.1607090103,0.32,0.36,1693,0.128,5.670863e-4,53733,0.4502063521,0.498,0.7812359719,ID,yes
16047,Idaho,3370,72,0.187,2142.7083,6284.8958,1804.6875,0.2089091205,0.35,0.28,2824,0.086,2.632272e-4,50205,0.5808329022,0.299,0.7361492046,ID,yes
16049,Idaho,5498,72,0.17,2254.2303,3801.4858,1198.1015,0.1664173194,0.35,0.24,3822,0.1,6.661418e-4,48866,0.8063564271,0.213,0.6936163571,ID,yes
16051,Idaho,4707,72,0.1311,3616.4195,8797.1714,3802.6906,0.1443115395,0.35,0.45,1588,0.097,2.377798e-4,63078,0.6661055853,0.254,0.8638380162,ID,yes
16053,Idaho,3949,71,0.2099,2680.397,7576.1787,2182.134,0.1920600858,0.34,0.39,2390,0.089,3.747658e-4,56320,0.5131849468,0.175,0.7547993019,ID,yes
16055,Idaho,43609,72,0.1201,3384.1676,9290.6008,4795.5724,0.1242750176,0.45,0.45,1870,0.091,8.111204e-4,62764,0.242443716,0.255,0.8420165639,ID,yes
16057,Idaho,7122,72,0.1293,3095.153,6785.6575,2678.7843,0.1044426393,0.49,0.48,2461,0.067,8.222455e-4,54999,0.3499087101,0.229,0.8550123201,ID,yes
16059,Idaho,2912,73,0.1544,2756.4985,3947.2477,1163.2263,0.1376599634,0.37,0.3,2103,0.118,8.792865e-4,46062,0.611391129,0.099,0.7674483529,ID,yes
16061,Idaho,1578,71,0.2552,1880.2867,4753.405,1786.3799,0.1532113384,0.36,0.36,2776,0.109,2.590003e-4,45342,1,0.381,0.662818955,ID,yes
16063,Idaho,965,71,0.2024,2148.398,6227.656,2123.1029,0.202170062,0.3,0.36,2266,0.102,1.865672e-4,50608,1,0.495,0.7041763341,ID,yes
16065,Idaho,3675,72,0.1247,3586.0122,9425.2824,3486.5334,0.1091575092,0.37,0.43,2007,0.07,6.360676e-4,46177,0.2846334186,0.155,0.7599854757,ID,yes
16067,Idaho,4237,72,0.1857,2694.5871,5999.6049,2053.7337,0.1929374745,0.32,0.35,2074,0.134,2.40096e-4,56173,0.4422243261,0.127,0.8126896552,ID,yes
16069,Idaho,11136,72,0.1745,3107.5642,8882.0264,4400.8328,0.1172915289,0.45,0.46,3348,0.105,6.929321e-4,67645,0.1916465045,0.126,0.7901611328,ID,yes
16071,Idaho,1142,72,0.1381,3553.5019,5573.93,2028.2101,0.137254902,0.33,0.21,3874,0.116,4.456328e-4,55833,1,0.272,0.8773993808,ID,yes
16073,Idaho,2559,71,0.2256,2769.6682,7154.5024,2790.5213,0.2372337009,0.32,0.34,2533,0.155,8.55213e-5,48395,0.7729481173,0.447,0.7350150428,ID,yes
16075,Idaho,6260,72,0.1612,2983.6957,7931.1594,2978.6232,0.1465303757,0.4,0.4,1851,0.109,4.246104e-4,53643,0.4266896521,0.197,0.8012618297,ID,yes
16077,Idaho,1539,72,0.157,2720.7587,6735.5111,2135.9326,0.1785437044,0.35,0.4,1367,0.112,2.574665e-4,50981,0.4258667008,0.257,0.8028864413,ID,yes
16079,Idaho,4136,71,0.2285,2846.0302,6741.2408,3581.8065,0.1514211886,0.35,0.44,2523,0.106,4.688965e-4,39239,0.5603603604,0.215,0.7241126967,ID,yes
16081,Idaho,1755,72,0.0806,3115.0097,5211.1761,1786.2248,0.1742848717,0.43,0.33,1619,0.051,3.436426e-4,73637,1,0.526,0.9036957108,ID,yes
16083,Idaho,18224,72,0.1662,2826.945,9229.4091,2460.7575,0.1462897033,0.36,0.5,2982,0.103,7.086349e-4,56141,0.2799041823,0.166,0.8296731523,ID,yes
16085,Idaho,3387,72,0.0779,2617.6962,6926.5442,1868.67,0.1414018918,0.37,0.46,2271,0.063,0.0015397156,64041,1,0.075,0.8495735332,ID,yes
16087,Idaho,3366,73,0.1551,1922.7445,5783.9006,2833.0632,0.1789218981,0.33,0.3,2094,0.106,4.920776e-4,45813,0.4556775838,0.266,0.7425030979,ID,yes
17001,Illinois,15849,74,0.14,4945.1909,12144.7076,6797.1,0.0555437038,0.52,0.42,5655,0.134,9.438127e-4,55942,0.3259913864,0.164,0.7817571555,IL,yes
17003,Illinois,1662,72,0.2551,4148.7923,9584.5411,4312.0773,0.0679091688,0.4,0.37,4429,0.053,1.650165e-4,37408,0.6185967468,0.497,0.5663881151,IL,yes
17005,Illinois,3796,73,0.129,4181.6993,10148.1481,3980.3922,0.062168435,0.44,0.46,3220,0.073,6.013229e-4,53447,0.6073840612,0.383,0.7774249881,IL,yes
17007,Illinois,10557,73,0.1254,3936.0653,12396.1298,4523.0507,0.0752563531,0.41,0.49,4571,0.093,5.41277e-4,72426,0.1936305732,0.375,0.8561197566,IL,yes
17009,Illinois,1136,73,0.1597,4421.5827,7969.7842,5693.5252,0.0369970294,0.5,0.31,5838,0.081,1.52532e-4,60254,0.4106962664,0.195,0.7498783455,IL,yes
17011,Illinois,8578,74,0.1114,3619.9561,8595.3064,2728.1783,0.0709549072,0.45,0.43,3503,0.141,5.152608e-4,57935,0.5739035965,0.203,0.7893853117,IL,yes
17013,Illinois,1260,74,0.1209,3644.6886,8125.7631,3300.3663,0.0602836879,0.36,0.43,5283,0.104,2.082466e-4,63373,1,0.633,0.7007211538,IL,yes
17015,Illinois,4427,74,0.1177,3373.7104,9700.8024,4153.611,0.0695783702,0.34,0.5,3285,0.1,2.794857e-4,56468,0.8187430948,0.344,0.803472649,IL,yes
17017,Illinois,2675,73,0.1806,4123.9103,7950.8095,5118.929,0.0909272782,0.39,0.43,5668,0.069,NA,51011,0.5213311831,0.267,0.762046401,IL,yes
17019,Illinois,32081,71,0.191,3929.0526,12330.6899,5306.387,0.0620226401,0.44,0.5,5462,0.094,9.619826e-4,53485,0.1271030082,0.131,0.8260996249,IL,yes
17021,Illinois,8106,73,0.1879,4782.952,9172.3021,6277.5866,0.0603347449,0.46,0.43,6155,0.107,3.980282e-4,51573,0.4345114943,0.41,0.7730379109,IL,yes
17023,Illinois,3892,73,0.137,3757.563,10884.8739,5154.6218,0.0578067213,0.36,0.39,6828,0.112,3.84714e-4,58323,0.5954086318,0.302,0.7552083333,IL,yes
17025,Illinois,3423,73,0.2104,4617.9734,8919.7485,3514.0533,0.0654089255,0.46,0.38,2590,0.145,1.509092e-4,49377,0.647339848,0.278,0.7784410112,IL,yes
17027,Illinois,8133,73,0.1483,4506.7127,10692.9421,3885.6924,0.0554405727,0.48,0.41,3428,0.069,3.985228e-4,67201,0.487580107,0.409,0.7697345503,IL,yes
17029,Illinois,10398,72,0.1977,4326.9018,11304.7604,3820.3384,0.0687298224,0.44,0.44,7576,0.127,6.878255e-4,50467,0.2428860468,0.181,0.7905476441,IL,yes
17031,Illinois,872862,73,0.2051,4304.3261,16347.1067,5805.8039,0.1017888421,0.41,0.48,5144,0.095,9.479793e-4,69375,4.529639e-4,0.533,0.8141481095,IL,yes
17033,Illinois,4692,73,0.1481,2377.0997,8014.2777,2175.8119,0.0607232367,0.44,0.41,2995,0.105,5.317169e-4,50352,0.6016551446,0.151,0.7755022176,IL,yes
17035,Illinois,2624,73,0.1473,4193.6881,10139.8515,3801.9802,0.0626299977,0.41,0.4,5689,0.109,NA,53991,1,0.327,0.7618050709,IL,yes
17037,Illinois,17159,73,0.1321,4329.6967,14883.1949,4531.5784,0.0652371307,0.39,0.54,4490,0.067,2.880654e-4,64676,0.2030524914,0.38,0.8821756225,IL,yes
17039,Illinois,3801,73,0.1455,3813.0081,9278.1344,4098.8447,0.059066043,0.4,0.42,4261,0.185,3.170778e-4,59521,0.4875309462,0.358,0.793397072,IL,yes
17041,Illinois,4189,73,0.1383,4084.707,11427.1978,5266.4835,0.1024929,0.47,0.41,5614,0.109,2.566867e-4,64283,0.6163663664,0.358,0.7370287666,IL,yes
17043,Illinois,171112,74,0.0893,4241.9136,15435.3512,6739.6774,0.0626331958,0.45,0.56,3760,0.073,0.0013439746,96354,4.755029e-4,0.416,0.9069024566,IL,yes
17045,Illinois,4546,73,0.1776,2579.918,8330.6011,3735.9973,0.0597745476,0.36,0.35,6707,0.111,3.456221e-4,51333,0.5180340224,0.258,0.7818880933,IL,yes
17047,Illinois,1567,73,0.1403,3557.0962,6515.4976,2743.8825,0.0583766493,0.43,0.36,4011,0.083,NA,54930,1,0.298,0.7839884602,IL,yes
17049,Illinois,7921,73,0.1245,4447.5025,9349.4733,4847.4346,0.0580460797,0.54,0.34,3455,0.129,7.892891e-4,58943,0.5969861574,0.162,0.8119910644,IL,yes
17051,Illinois,4759,73,0.1734,4301.8171,9471.2042,3412.3807,0.0779573286,0.43,0.42,5687,0.104,1.400822e-4,48913,0.6698735321,0.301,0.7209512731,IL,yes
17053,Illinois,3249,74,0.1496,2500.502,9298.1928,3153.1124,0.0643647964,0.45,0.33,5460,0.064,7.539204e-4,55369,0.4177970315,0.35,0.7939698492,IL,yes
17055,Illinois,10107,72,0.2211,4265.5595,9117.43,3918.3023,0.0671224772,0.41,0.37,7004,0.148,3.359086e-4,43695,0.4858067288,0.359,0.7281798583,IL,yes
17057,Illinois,8693,73,0.1339,3408.3237,7240.8899,3174.7219,0.0678615136,0.42,0.36,5183,0.076,3.443921e-4,50461,0.6002589765,0.383,0.7779053085,IL,yes
17059,Illinois,1472,73,0.2002,4248.5207,8379.6844,2778.1065,0.0606531882,0.41,0.31,6373,0.092,1.977066e-4,46515,1,0.406,0.660706498,IL,yes
17061,Illinois,3122,74,0.1624,3791.6042,6806.5967,4153.923,0.0722314534,0.42,0.35,4987,0.084,1.533272e-4,52116,0.7084833645,0.457,0.7326732673,IL,yes
17063,Illinois,9620,73,0.1046,4701.1478,14760.3798,5378.9146,0.0455647559,0.43,0.49,5206,0.096,3.138978e-4,83135,0.2437528714,0.446,0.8551534865,IL,yes
17065,Illinois,2013,73,0.1812,4063.5565,9088.5734,3352.265,0.0583884167,0.4,0.37,6051,0.086,3.675119e-4,51031,0.6809743408,0.384,0.7317647059,IL,yes
17067,Illinois,4942,74,0.111,3651.6347,7635.8512,3305.8061,0.0587500918,0.46,0.4,3978,0.087,2.24165e-4,53724,0.7097466499,0.356,0.7272236469,IL,yes
17069,Illinois,1128,72,0.2554,4443.7421,7742.0986,2400.7585,0.0767104354,0.37,0.2,9634,0.106,0.0010230179,44573,1,0.377,0.7263389582,IL,yes
17071,Illinois,1797,74,0.1061,3568.0869,8027.5689,3038.4294,0.0701859628,0.41,0.47,5299,0.131,NA,55535,0.996589824,0.358,0.8085320793,IL,yes
17073,Illinois,12210,74,0.0967,3776.3412,8557.5866,3693.4166,0.0606248867,0.45,0.46,3706,0.114,2.037075e-4,61680,0.5027532385,0.323,0.7624899275,IL,yes
17075,Illinois,7246,73,0.1536,3636.6579,11320.0486,4004.2484,0.0733653801,0.43,0.39,4124,0.085,3.98493e-4,51542,0.7174103237,0.336,0.793118133,IL,yes
17077,Illinois,10864,72,0.2052,4212.6152,9135.5422,3952.3388,0.0816999934,0.42,0.42,4848,0.084,0.0013236037,37308,0.3716662792,0.215,0.7762425156,IL,yes
17079,Illinois,2373,74,0.1165,4094.8478,9136.4169,3702.5761,0.0692517183,0.5,0.37,3906,0.094,2.080949e-4,59980,0.698597649,0.391,0.7531662625,IL,yes
17081,Illinois,8903,73,0.1981,4217.9085,11456.6331,4225.6732,0.0653663311,0.45,0.46,4979,0.085,5.817028e-4,50531,0.5877095835,0.186,0.80333667,IL,yes
17083,Illinois,5525,73,0.1374,3876.7334,8595.0693,3701.6949,0.0518128655,0.45,0.4,6384,0.147,4.119559e-4,63351,0.6056993692,0.453,0.7615013531,IL,yes
17085,Illinois,6882,73,0.0751,2877.7213,8046.807,4363.2075,0.0657439446,0.49,0.48,4802,0.107,4.680333e-4,62522,0.725901755,0.273,0.8015045135,IL,yes
17087,Illinois,3136,73,0.169,4153.0444,9886.4509,4376.3028,0.0639643861,0.39,0.43,5381,0.093,8.02826e-5,55022,1,0.457,0.6909133163,IL,yes
17089,Illinois,87423,73,0.1103,4645.4296,15805.392,6625.2146,0.0978394312,0.41,0.52,4696,0.101,4.099465e-4,84311,0.0355833555,0.429,0.8792230999,IL,yes
17091,Illinois,23177,72,0.1774,4351.3341,16125.6281,4595.442,0.066202171,0.45,0.49,5806,0.132,3.817349e-4,60763,0.2445680438,0.295,0.7776660971,IL,yes
17093,Illinois,17515,73,0.0984,4741.5652,13863.1463,6947.2949,0.0588281448,0.44,0.55,3890,0.085,3.674315e-4,105586,0.1041957189,0.517,0.9220795167,IL,yes
17095,Illinois,12923,73,0.1474,3784.3741,10739.2887,4668.4402,0.0655,0.48,0.51,4139,0.131,5.188378e-4,43404,0.2432018746,0.196,0.7299806576,IL,yes
17097,Illinois,122043,74,0.0985,4260.6898,15291.9353,6028.5148,0.0739627272,0.44,0.55,4568,0.085,0.001111536,92638,0.0126730371,0.466,0.8977864636,IL,yes
17099,Illinois,25846,73,0.12,4059.0404,11219.4873,3949.9773,0.0637559033,0.45,0.48,4146,0.132,3.929453e-4,59528,0.302148801,0.304,0.8211996895,IL,yes
17101,Illinois,3355,73,0.1701,3896.3107,9219.8058,2618.2524,0.0654379596,0.39,0.48,5863,0.182,2.537266e-4,47114,0.5801699044,0.28,0.7472248652,IL,yes
17103,Illinois,8218,73,0.1581,3532.763,11004.2777,2639.1211,0.0562961773,0.4,0.45,4615,0.077,7.012828e-4,57619,0.5321251145,0.247,0.8066434581,IL,yes
17105,Illinois,8396,73,0.1318,3826.7916,11463.1908,4256.7858,0.056168987,0.51,0.52,3339,0.115,4.474148e-4,54422,0.4080359435,0.267,0.7920598309,IL,yes
17107,Illinois,6341,73,0.1825,4834.1359,8833.0658,5672.8197,0.0577909667,0.51,0.41,4015,0.136,3.111495e-4,53806,0.3986470879,0.318,0.7704918033,IL,yes
17109,Illinois,6113,73,0.1691,3677.1654,8383.7854,4263.0505,0.0736963544,0.37,0.49,4738,0.117,5.007511e-4,49048,0.2950447688,0.177,0.7518408135,IL,yes
17111,Illinois,57693,73,0.0816,4298.2179,15362.425,5764.9067,0.0680186259,0.42,0.53,5028,0.089,4.990764e-4,89379,0.0987854644,0.489,0.9194774706,IL,yes
17113,Illinois,29122,73,0.0939,4161.8262,11753.6919,5743.5393,0.0533995764,0.55,0.58,4149,0.102,5.554655e-4,69230,0.1649682731,0.159,0.8234793834,IL,yes
17115,Illinois,25512,73,0.1642,4387.2826,11525.9177,5098.0278,0.0576329373,0.47,0.49,5477,0.179,8.499503e-4,52259,0.1526162791,0.136,0.7766441975,IL,yes
17117,Illinois,11810,73,0.1378,4221.7274,8365.857,4785.83,0.058999274,0.45,0.38,4893,0.134,2.427559e-4,54174,0.5851355595,0.436,0.7910993377,IL,yes
17119,Illinois,58613,72,0.127,4185.2239,12159.8134,5140.4104,0.0608595022,0.44,0.52,5086,0.118,4.575344e-4,66591,0.1334066146,0.384,0.8344866662,IL,yes
17121,Illinois,9784,72,0.2427,4195.9138,11239.9944,4236.0761,0.0676507179,0.41,0.48,6958,0.154,3.455609e-4,52291,0.4505667267,0.245,0.7821397216,IL,yes
17123,Illinois,3213,74,0.0904,3509.9338,10215.2318,4157.5213,0.0590389016,0.43,0.44,3829,0.123,8.67002e-5,63628,1,0.476,0.7624897625,IL,yes
17125,Illinois,3507,74,0.1275,3885.9878,7395.9965,3753.6989,0.0625059734,0.44,0.38,3892,0.094,2.211574e-4,51967,0.7748534024,0.439,0.7801572695,IL,yes
17127,Illinois,3862,71,0.2674,4257.329,11515.9609,4805.8632,0.0627717391,0.45,0.47,5426,0.162,2.130682e-4,54159,0.5050878216,0.29,0.6736516661,IL,yes
17129,Illinois,2993,73,0.1617,4816.568,10328.0736,6341.2229,0.0515212982,0.45,0.4,4586,0.116,4.06901e-4,77306,0.7569460842,0.455,0.8328835775,IL,yes
17131,Illinois,4008,74,0.0702,3877.0732,8799.5122,3252.1951,0.0534288302,0.45,0.46,3501,0.09,6.40985e-5,62241,0.7775952294,0.465,0.8172191529,IL,yes
17133,Illinois,7813,74,0.0738,3944.9986,12208.8914,6234.2548,0.0375790999,0.53,0.52,5375,0.101,3.786224e-4,90904,0.4135995388,0.529,0.8410864125,IL,yes
17135,Illinois,7127,73,0.1618,4127.6142,6891.3786,5070.2091,0.0602072789,0.45,0.31,4632,0.122,4.894934e-4,51665,0.4162237576,0.323,0.748567957,IL,yes
17137,Illinois,8178,73,0.1867,4507.8304,9052.6206,6102.7354,0.0545469348,0.46,0.44,4733,0.175,3.82623e-4,55937,0.3622809238,0.263,0.7523872002,IL,yes
17139,Illinois,3281,73,0.1384,4237.4567,11921.2803,5341.263,0.0856659619,0.46,0.47,6119,0.076,3.397432e-4,65472,0.6923750505,0.369,0.7583487162,IL,yes
17141,Illinois,11680,73,0.1265,3862.976,12032.115,3622.5723,0.0748401838,0.39,0.51,4208,0.096,6.087622e-4,63565,0.4709983737,0.377,0.8145188145,IL,yes
17143,Illinois,38311,73,0.1379,3835.595,12039.0456,5288.5537,0.0694888671,0.48,0.52,4056,0.125,0.001229093,57717,0.1464551138,0.144,0.7802137796,IL,yes
17145,Illinois,4851,73,0.1929,4256.5998,7652.5871,3195.3537,0.056052154,0.39,0.34,4986,0.098,5.195051e-4,56880,0.4364205817,0.355,0.7480137555,IL,yes
17147,Illinois,3981,73,0.0979,3040.8277,9374.7204,3932.8859,0.0546266172,0.51,0.49,3030,0.083,5.489144e-4,72265,0.6766094805,0.376,0.8218768679,IL,yes
17149,Illinois,3952,74,0.1779,5041.1061,8074.3647,7905.0822,0.0705047977,0.42,0.22,4586,0.155,5.765166e-4,54309,0.7230675593,0.401,0.7237280076,IL,yes
17151,Illinois,1237,72,0.1661,3301.353,7279.2128,3175.8918,0.0756048387,0.43,0.3,6882,0.128,NA,46478,1,0.661,0.606257379,IL,yes
17153,Illinois,1494,72,0.2335,3842.5926,9008.2305,4220.1646,0.0724499523,0.45,0.37,4781,0.084,NA,38506,1,0.454,0.5112171838,IL,yes
17155,Illinois,1529,73,0.0725,3783.4844,9292.0443,2757.3011,0.0563063063,0.47,0.46,3880,0.084,1.74216e-4,74367,1,0.314,0.8031496063,IL,yes
17157,Illinois,7326,73,0.1394,4098.7019,8611.5601,3104.0901,0.0595104424,0.42,0.31,5439,0.151,4.672024e-4,58444,0.4264249014,0.321,0.76537911300000006,IL,yes
17159,Illinois,3917,74,0.1603,3581.7918,8301.0519,3271.6721,0.0689488522,0.42,0.49,5121,0.113,5.075176e-4,49775,0.4346701164,0.222,0.7659640422,IL,yes
17161,Illinois,32750,73,0.1558,4232.9086,12158.3094,5230.7165,0.0697301893,0.51,0.54,4723,0.119,5.157621e-4,57772,0.1091998428,0.173,0.8121758663,IL,yes
17163,Illinois,52556,72,0.1461,4184.6384,13131.69,5362.0705,0.0619995742,0.42,0.45,5982,0.102,5.937355e-4,57726,0.0975464348,0.347,0.7680706979,IL,yes
17165,Illinois,6389,72,0.2244,3934.1914,7218.067,3207.8679,0.0646605188,0.36,0.23,6452,0.091,6.274575e-4,48547,0.4366395055,0.337,0.7161050943,IL,yes
17167,Illinois,44108,71,0.2118,4776.4168,12024.2458,7276.0404,0.0545960474,0.46,0.52,5102,0.106,0.0012234576,61768,0.1412655407,0.147,0.8024632366,IL,yes
17169,Illinois,1744,74,0.1365,3890.2765,6205.174,3467.4398,0.0711320755,0.42,0.4,4028,0.111,2.895613e-4,56015,0.5763520679,0.294,0.8072072072,IL,yes
17171,Illinois,1202,74,0.1396,4502.0134,8233.557,6507.3826,0.0530591521,0.53,0.38,3970,0.137,NA,61231,1,0.314,0.8009283136,IL,yes
17173,Illinois,5650,74,0.1143,4561.1976,10208.6228,4318.0838,0.0549194991,0.46,0.46,6085,0.094,2.759763e-4,61376,0.7773107365,0.365,0.7210795516,IL,yes
17175,Illinois,1393,73,0.1093,4071.3464,9226.6974,3867.664,0.0624404194,0.41,0.43,2311,0.072,1.842639e-4,54804,1,0.45,0.7680345572,IL,yes
17177,Illinois,12297,73,0.1377,3327.983,10813.5757,4046.7995,0.0618936295,0.37,0.51,4334,0.117,4.468974e-4,51786,0.4009347949,0.271,0.7864126855,IL,yes
17179,Illinois,30650,74,0.0989,3965.8224,11844.698,5336.432,0.0500925192,0.45,0.55,4153,0.099,4.760897e-4,66206,0.2041818692,0.241,0.8163784053,IL,yes
17181,Illinois,4704,71,0.2872,3957.08,9194.7909,5280.2641,0.0712929922,0.45,0.52,5381,0.121,7.125468e-4,51575,0.6586927224,0.435,0.6460775473,IL,yes
17183,Illinois,18346,71,0.1918,4035.1492,11554.7771,4760.2367,0.0665486726,0.4,0.34,6683,0.124,4.036143e-4,46295,0.3125635528,0.23,0.7655612982,IL,yes
17185,Illinois,2972,73,0.2031,3580.7546,7356.9309,3027.978,0.0647529309,0.43,0.34,4895,0.107,4.329379e-4,54249,0.3889679417,0.259,0.765860715,IL,yes
17187,Illinois,4069,73,0.1295,3783.1562,8378.5911,3391.5781,0.0727301165,0.47,0.4,4417,0.183,4.109911e-4,53621,0.4547918902,0.216,0.8207519674,IL,yes
17189,Illinois,3473,74,0.0928,4138.5567,9946.8041,3607.0103,0.0472157145,0.47,0.47,3628,0.081,1.429082e-4,64297,0.7364773036,0.351,0.7606312292,IL,yes
17191,Illinois,4050,74,0.1718,4197.0895,8586.5233,4035.4318,0.0736610649,0.4,0.43,1855,0.199,4.286064e-4,51829,0.6993436754,0.334,0.7008934903,IL,yes
17193,Illinois,3835,73,0.1721,3753.5034,8586.7769,3197.2691,0.0667740102,0.38,0.43,5915,0.088,2.927186e-4,51388,0.620320491,0.331,0.7463996027,IL,yes
17195,Illinois,14609,73,0.1313,3645.7355,10644.8619,3731.2439,0.0627734537,0.43,0.48,4101,0.149,5.932478e-4,50880,0.3734315703,0.189,0.7974787732,IL,yes
17197,Illinois,115194,73,0.1046,4696.8944,16475.6475,6799.043,0.0601801202,0.43,0.49,5660,0.1,5.517759e-4,90249,0.0392939371,0.498,0.891275741,IL,yes
17199,Illinois,16178,72,0.1883,4373.4724,10230.005,4210.8296,0.0621337127,0.43,0.42,6918,0.133,8.052971e-4,56958,0.3479813735,0.266,0.7619223797,IL,yes
17201,Illinois,62422,72,0.1561,4028.9422,12706.1903,4008.9223,0.0795766196,0.42,0.51,4700,0.111,7.46266e-4,59510,0.0791421972,0.23,0.8265187883,IL,yes
17203,Illinois,8503,74,0.0675,3774.5848,10086.0235,4500.4665,0.0513217279,0.48,0.47,3025,0.111,5.199802e-4,77117,0.5488568177,0.301,0.8289537209,IL,yes
18001,Indiana,6561,73,0.113,3311.1298,8963.1816,2654.8623,0.1199177399,0.37,0.48,4220,0.084,3.928612e-4,53532,0.5367435368,0.251,0.7111609647,IN,yes
18003,Indiana,72611,70,0.2061,3828.3036,14161.675,4473.3272,0.1034220653,0.43,0.52,5105,0.113,7.006775e-4,56838,0.1187969459,0.201,0.8417674835,IN,yes
18005,Indiana,16726,73,0.1483,3827.1741,12757.0797,3546.0936,0.0956372421,0.39,0.59,4765,0.116,7.129651e-4,71181,0.3370315389,0.199,0.8136525499,IN,yes
18007,Indiana,1988,72,0.1577,3828.2158,12156.8465,4714.5228,0.1027572484,0.42,0.55,3992,0.155,NA,55016,1,0.475,0.780011655,IN,yes
18009,Indiana,3270,73,0.1926,3667.7928,10261.8243,3967.9054,0.0856612833,0.37,0.53,4059,0.144,6.705784e-4,46811,0.5061099796,0.372,0.7306590258,IN,yes
18011,Indiana,12661,74,0.0983,4032.7327,13040.3904,5514.4144,0.0669273781,0.45,0.59,3542,0.095,0.0021194346,84137,0.3440501412,0.407,0.8670982931,IN,yes
18013,Indiana,4560,72,0.1252,3706.7995,10566.479,4170.6366,0.1071056289,0.37,0.5,3140,0.082,3.282132e-4,59617,1,0.551,0.7749232509,IN,yes
18015,Indiana,4688,73,0.1168,3498.9051,10704.0146,5158.3942,0.1025402149,0.36,0.53,4171,0.098,1.490535e-4,58965,0.8140411808,0.463,0.7725568608,IN,yes
